video_id,comment
y42CzmzMk68,it will be great if you take some projects showing in your videos related to data analyst so that we can how to do from beginning to ending.. awaiting your response
y42CzmzMk68,This activity i am doing in 1st week of Every month. But it hurts by seeing expenses of passbook😔
y42CzmzMk68,"Great idea!
Thank you so much!"
y42CzmzMk68,Love the idea 👍♥️
y42CzmzMk68,Great
y42CzmzMk68,❤️
y42CzmzMk68,Thanks Sir 🙏💕
y42CzmzMk68,Hearing you is an inspiration!
y42CzmzMk68,Thanks for the idea
y42CzmzMk68,Python Hindi series continue
y42CzmzMk68,"Hello sir,I just wanna know about the demand of Middleware Server Administrator in usa. Please help me with this sir."
y42CzmzMk68,Feedback - Sir screen ko chor ke camera ko dekho he to short aur aacha banega. 😀
y42CzmzMk68,source 2?
y42CzmzMk68,I have No Money
y42CzmzMk68,"✨❤️This is just mind-blowing, amazing. Dhaval you are really a good teacher. 🙌🏽"
y42CzmzMk68,❤️💕💕❤️
y42CzmzMk68,Amazing sir. I started to take my first  2 weeks journey from your guidance
y42CzmzMk68,Nice video
y42CzmzMk68,Wonderful idea sir!!
zSgmrWQa03s,Do you want to learn technology from me? Check https://codebasics.io/?utm_source=pin-comment&utm_medium=yt&utm_campaign=pin-comment&utm_id=youtube for my affordable video courses.
zSgmrWQa03s,🙏🏼
zSgmrWQa03s,"Kemcho Mota bhai?
Trending every where doing extra good works."
zSgmrWQa03s,So Power BI stereos its own data? Different from raw data  ?
zSgmrWQa03s,proper gujju bhai
zSgmrWQa03s,thank you so much for the easy to understand and rich video.
zSgmrWQa03s,"""To deal with issues with Excel, humans invented something called a database."" What utter nonsense! databases existed many years before the arrival of Excel. There are also lots of other inaccuracies in this video that I won't go into but you really should know better."
zSgmrWQa03s,Do we have to learn both Power BI and Tableau or only one is enough?
zSgmrWQa03s,"Jatan Shah's ""Power Bi 2 day Work Shop"" is completely scam. He may be a good trainer but he lied. What ever he told can be learn from YouTube. He wasted whole 2nd day in the promotion of his Course. #Beware #Jatanshah"
zSgmrWQa03s,I am a mba business analytics student what are the software tools i need to learn as a mba business analytics student
zSgmrWQa03s,"Sir, When are u launching SQL course?"
zSgmrWQa03s,"What are the complete steps to create a computer program to mine 50,000 bitcoins every second and the withdrawal method is via paypal only There is no waiting for withdrawal and no minimum withdrawal"
zSgmrWQa03s,"Hiii sir, 

I am master in physics Gratuate.. (M. Sc) 
Data analyst is it possible for me 
Can I start my preparation with confidence.. 

Pls pls help me.."
zSgmrWQa03s,"Hello sir..
Can you please suggest books for learning DSA in python..??"
zSgmrWQa03s,Excel on steroids..n gym 6 days a week
zSgmrWQa03s,When will your SQL course for Data analyst/Data Scientist will come sir?
zSgmrWQa03s,Please create sql related courses
zSgmrWQa03s,"Everything is available in you tube for free. There is no need of any course check ""Analytics with Nags""
For SQL and Power bi, ""kuda venkat"" for advanced SQL"
zSgmrWQa03s,When will Codebasics SQL course gonna release .......?
zSgmrWQa03s,"Hello sir 
I just started my MBA in Business Intelligence 
from National Forensic Science University Gandhinagar.

My graduation was in LIFE Science ( Microbiology ),
please guide me on where to begin 
( Like what is the essential tool that I should master that industry needs? )

Thank you  For your awesome content :)"
zSgmrWQa03s,"sir are there any courses related to AWS,Azure with data science?"
wg15SqQHr9w,Do you want to learn technology from me? Check https://codebasics.io/?utm_source=pin-comment&utm_medium=yt&utm_campaign=pin-comment&utm_id=youtube for my affordable video courses.
wg15SqQHr9w,What is the best job in 2030 ????
wg15SqQHr9w,"Absolutely true. You're 100% right, Sir."
wg15SqQHr9w,"Fact : The owner (Dhaval Patel) of this channel is a Gujarati.
Love from Gujarat."
wg15SqQHr9w,"Thankyou for this valuable 🔥 TIP Dhaval sir😊

Very well said 💯⭐"
uz1lM4aKMcU,Do you want to learn technology from me? Check https://codebasics.io/?utm_source=pin-comment&utm_medium=yt&utm_campaign=pin-comment&utm_id=youtube for my affordable video courses.
uz1lM4aKMcU,Superb 👏
uz1lM4aKMcU,"Can u suggest 
how to make careee in IT profession
i m beginner 28 year age from commerce i hv education gap completed my last year of commerce at 28 year ....

like in linux admin career or sap or supply chain....can u suggest sir...
I have basic computer skill knwledge

what r  network  basic knwledge must hv"
uz1lM4aKMcU,Hi Dhaval. Thanks for keep sharing and your videos are really helpful. I have a different type of question: What kind of camera and mic do you use? Thanks in advance.
uz1lM4aKMcU,"Sir I want to do MBA in Business/Data Analytics, so Sir can you please suggest me list of some colleges which have good placement and all."
uz1lM4aKMcU,Why the good developers in india not earning more than IIM mba guys in companies ????..iunderstood mba ppl do nothing infront of good techies
uz1lM4aKMcU,Start up video for career start
uz1lM4aKMcU,Please continue DSA with python series....
uz1lM4aKMcU,"sir first thing this video contains very high level useful info Thanks for that. 

here is my question:- When we compared to Data Scientist vs Full stack Developer (around both having 5 yoe) who is having more new start up skills or things. i am not sure that my question was clear, I am waiting for ur replay sir, if possible make at least one short video based on this else pls reply . and Love from Bangalore (India)."
uz1lM4aKMcU,"sir first thing this video contains very high level useful info Thanks for that. 

here is my question:- When we compared to Data Scientist vs Full stack Developer (around both having 5 yoe) who is having more new start up skills or things. i am not sure that my question was clear, I am waiting for ur replay sir, if possible make at least one short video based on this else pls reply . and Love from Bangalore (India)."
uz1lM4aKMcU,Thanks for your informative guidance. Right now 40 years old accountant. Right now I am decided to switch my career In data analytics.
uz1lM4aKMcU,"Thanks for the video, really appreciate it..... can you share the link to the video you mentioned flowchart"
uz1lM4aKMcU,Its very innovative and Original content. Thanks
uz1lM4aKMcU,You are very respetable guy becpuse this topic i faced alot since i got my children. I was very active person working more than 8 hours daily happily but after having my girls i could not do that even companies not supporting worker with children. For that i tried to searched part work but unfortunately i coulnot find becouse as i recognized companies not prefer data scientists or analysts as part time .for that not everytime you could not get what you want but what other want.
uz1lM4aKMcU,"The last sentence said by Dhaval, He loves to discuss the talks on how to live Ikigai life, I also do. Dhaval Also Likes teaching, I have the same trait too(More Specific in physics and analytical subjects). 
And by watching his videos I have done trasnistion in Data Science cause Data Science includes all those skills like analytical mindset, storyteller, and good communication which comes from teaching physics and other analytical subjects to students and I also love Mathematics and I learned coding as a skill. 
I don't know why, but sometimes I strongly feel that Dhaval Patel is my Future Version. Maybe because of all the traits common between us. Anyways, thank you, Dhaval for creating such a wonderful video and helping people."
uz1lM4aKMcU,"Thank you so much for this video, extremely insightful."
uz1lM4aKMcU,Thank you!
uz1lM4aKMcU,"Suppose a guy doesn't have any core values only playing vedio games can we persuade him to some course, how to motivate such persons sir advice   he is BE +MBA Marketing & HR but cannot decide gap of 5 years"
uz1lM4aKMcU,Thanks you sir for guidance 🙏🙇
uz1lM4aKMcU,"Yesterday, I was about to dm you about my career choice on linkedin, sir.
Today I got this notification. This is quite better approach to line up our abilities on paper. 
Good!"
uz1lM4aKMcU,Sir u always inspire people and provide great content I am one of your student
uz1lM4aKMcU,Your way of teaching is simply outstanding sir. Sir please do let us know by when your data science paid course is coming? We are eagerly waiting for the same 😊
uz1lM4aKMcU,Tell about full stack developer vs data scientist because many people confused to choose data scientist or web otherwise make a video like salary and benefits
uz1lM4aKMcU,Very important session. A lot of us decide our careers looking at others’ and eventually feel lonely/depressed. Thank you for bringing this out !!
uz1lM4aKMcU,Thanks bhaiya 🙏
uz1lM4aKMcU,Thanks 🙏
ATK6fm3cYfI,"Folks, here's a link to our bootcamp for learning AI and Data Science in the most practical way: https://tinyurl.com/395u4mnm"
ATK6fm3cYfI,"I DID not understand why you not done tf-idf while training a model???,you simply give text data to your model ??"
ATK6fm3cYfI,12:27 continue after revising Machine Learning
ATK6fm3cYfI,"Your videos are helping me so much, thank you "
ATK6fm3cYfI,"Hello Brother, 

I Guess what you should've done in the coding demo, is to compare results obtained by TF-IDF and by using simply bag of words. 

Thanks for the course."
ATK6fm3cYfI,"it was a relief watching this video, got much needded intution about tf-idf in this video. But i just didnt understand how the prediction about the class is happening, after we had made the vectors.
Please someone share your thoughts or resourcesthat i can refer to"
ATK6fm3cYfI,Thank you so much for this in-depth explanation!
ATK6fm3cYfI,Anyone willing to help me with ml project?
ATK6fm3cYfI,Ecommerce and emotions(exercise) datasets are so different from what I see in git hub. pls help
ATK6fm3cYfI,"Mehn! You just take things in a gradual and relaxed manner.  No rush.
Thank you so much. I feel and know that I'm learning a lot here.

By the way, I love your most powerful weapon. Lol."
ATK6fm3cYfI,"I am facing a issue . I had a dataset which had 60398 test description rows and i cleaned the text did lamitization and stemming . After that i used TFID vectorization to convert text into matrix form.and the matrix shape it is showing (60398x104757). It is getting trained well using SVC . But when i am creating a predictive system and trying to predict same label column for a new data which has less number of rows (10000)  after cleaning the new data and transforming into matrix form using TFID. When i am trying to predictict using. Model. Predict(X) i am facing a error "" X has 10525 features, but SVC is expecting 104757 features as input"". How to correct this error."
ATK6fm3cYfI,"nice work, where is the TF score computed?"
ATK6fm3cYfI,22:33 It's False. machine learning models are versatile tools that can process and learn from various data formats.
ATK6fm3cYfI,AMAZING !! 😍😍
ATK6fm3cYfI,Thank you very much. Great explanation!
ATK6fm3cYfI,Thank you. You are the best
ATK6fm3cYfI,Great tutorial. But the explanation for using log in IDF gives a wrong reason..please check..
ATK6fm3cYfI,We have to convert it into lowercase also in pre processing
ATK6fm3cYfI,Sir big fan!
ATK6fm3cYfI,"how can i apply tfidf to only one colum means in your dataset, to df['text']?"
